SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0.7178532386027215,0,1,1,0,1,1,0.9551446651765553,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,1,0,0,0,1,0.6593447991469852,0,1,0,1,0,0,0,0,0,1,1
0,0,0,1.6137012404433893,0,0,0,0,0,0,-1.479387940066815,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-0.13727439951791576,1,0,0,0,0,0,-1.3165318340505352,0,0,1,1,0,0,0,0,1,0,0
0,0,0,-1.2367242199587352,1,0,1,0,0,1,-0.34438058895335305,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.9109613101984924,0,0,0,0,1,1,-1.16863190103575,1,0,0,0,0,1,0,0,0,1,0
0,1,0,-0.5851984004382496,1,0,0,0,0,1,0.2787932861089434,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-0.8702409464784621,0,0,1,0,0,1,1.0049985751815391,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.6666391278783103,0,0,0,0,0,0,-1.4960059100684764,0,0,1,0,0,1,0,0,0,1,0
0,0,0,1.6137012404433893,1,0,1,1,1,0,0.7258166791536301,1,0,0,0,0,1,1,0,0,0,0
0,0,0,1.6137012404433893,1,0,1,1,1,0,1.476948923228718,0,1,0,0,0,1,1,0,0,0,0
0,1,1,0.35136996512244845,0,1,0,0,1,1,0.3303089931140931,1,0,0,0,1,0,0,1,0,0,0
1,1,0,1.3286586944031769,0,1,1,1,0,0,0.9850570111795457,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-0.7888002190384014,0,0,1,1,0,1,-0.3310862129520241,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-1.1552834925186746,0,1,0,0,0,0,0.35191235411625243,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.35136996512244845,1,0,0,1,0,0,0.00792037508186511,1,0,0,0,1,0,0,0,0,1,0
1,0,0,-0.7073594915983407,0,0,1,0,0,1,0.32033821111309646,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,1,0,0,0,1,-0.5388108379727895,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0.3920903288424788,1,1,1,1,0,1,1.1379423351948288,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0.758573602322752,0,1,1,1,0,1,0.9551446651765553,0,1,0,0,1,0,0,0,1,0,0
0,1,1,-1.2367242199587352,0,0,0,0,0,0,0.1873944510998066,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.2774445836787656,0,0,1,0,0,0,-0.8163309370005319,1,0,0,1,0,0,0,0,1,0,1
0,0,1,-0.015113308357824713,1,0,1,1,1,0,0.6294324531439953,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-0.9109613101984924,0,0,0,0,0,1,-1.4926823160681442,0,0,1,1,0,0,0,0,0,1,0
0,1,1,1.4100994218432374,0,0,1,1,1,1,-0.1732154979362424,1,0,0,0,0,1,0,0,1,0,0
0,1,1,1.1657772395230555,1,1,1,1,1,0,1.6730409692483204,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0.7178532386027215,1,1,1,1,1,0,1.6481140142458286,0,1,0,0,1,0,0,1,0,0,0
0,1,0,-1.2367242199587352,0,0,0,0,0,1,-0.6700928009859131,1,0,0,1,0,0,0,1,0,0,1
1,1,0,-0.13727439951791576,0,1,0,1,0,1,-0.6567984249845842,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-1.1960038562387048,0,0,0,1,0,1,-0.7847567939973756,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-0.7888002190384014,1,0,1,1,0,1,1.4005062612210766,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.002895784642934,1,0,1,0,0,1,0.8338334841644282,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.055833672077855064,0,1,1,0,1,1,-0.49560411596847015,1,0,0,0,0,1,1,0,0,0,0
0,1,0,0.5142514200025698,1,1,1,1,1,0,1.61321627724234,0,1,0,0,1,0,0,0,0,1,0
0,1,1,1.1657772395230555,1,1,1,1,1,0,0.7756705891586139,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0.7178532386027215,1,0,0,0,0,0,-1.3248408190513656,0,0,1,0,0,1,1,0,0,0,0
1,0,0,-0.5444780367182193,0,1,1,0,1,1,1.3373579752147637,0,1,0,1,0,0,0,0,0,1,0
0,0,0,1.0843365120829946,0,0,0,0,0,0,-1.5093002860698053,0,0,1,0,0,1,0,0,0,1,1
0,1,0,1.5729808767233588,1,0,0,0,0,1,-1.3464441800535252,0,0,1,0,0,1,0,1,0,0,0
1,0,0,-0.6666391278783103,0,0,0,0,1,1,0.9867188081797118,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.002895784642934,0,1,1,0,1,1,-0.16656830993557784,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.328164413051698,1,0,0,1,0,0,1,0,0,0,1
1,1,0,-0.5037576729981889,1,0,1,0,1,0,1.4054916522215746,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.19404163910047073,0,1,0,1,0,0,0,0,0,1,1
0,1,0,-1.1145631287986442,1,0,1,0,1,1,0.6859335511496436,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.7992939660427822,1,0,1,1,0,1,1.3390197722149297,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.46303730927815856,0,1,1,0,0,1,0.006258578081699082,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-0.748079855318371,0,0,0,1,1,1,-0.3244390249513595,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.1145631287986442,0,0,1,0,0,0,-0.47233895796614456,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.0738427650786138,0,1,1,0,0,0,-0.3194536339508612,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-0.9109613101984924,0,0,1,0,0,0,-0.4507355969639848,1,0,0,1,0,0,0,0,1,0,0
0,0,1,-1.2774445836787656,1,0,0,0,0,0,-1.3082228490497045,0,0,1,1,0,0,0,0,0,1,0
0,0,0,1.4508197855632678,1,1,0,0,0,0,-0.3427187919531868,1,0,0,1,0,0,0,0,0,1,0
0,1,1,-0.5851984004382496,0,0,0,1,0,0,1.0099839661820376,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.4223169455581282,1,0,0,0,0,1,0.3735157151184122,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-0.5037576729981889,0,0,0,0,0,1,-0.6784017859867437,1,0,0,1,0,0,0,0,1,0,0
0,1,0,-1.2774445836787656,0,0,0,0,0,0,0.17410007509847744,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.9924020376385531,0,0,1,0,0,1,0.3236618051134285,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9109613101984924,0,0,0,0,0,1,-0.6617838159850825,1,0,0,1,0,0,0,1,0,0,1
1,0,0,-0.3408762181180675,1,0,0,0,0,1,0.37683930911874425,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.10704778280226633,0,1,1,1,0,0,-0.11837619693076015,1,0,0,0,1,0,0,0,0,1,0
0,1,1,-0.38159658183809786,0,0,1,1,1,0,0.7324638671542947,0,1,0,0,1,0,0,0,0,1,0
1,0,0,-1.0738427650786138,0,0,0,0,0,1,0.8172155141627669,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.8295205827584317,0,0,0,0,0,0,-1.4976677070686424,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.479387940066815,0,0,1,1,0,0,0,0,0,1,0
0,1,1,1.5729808767233588,0,0,0,1,0,0,0.37517751211857825,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.10704778280226633,1,0,0,1,0,1,1.1977670272008092,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0.3106496014024181,1,0,0,1,0,1,0.32532360211359457,1,0,0,1,0,0,0,0,1,0,0
0,0,1,-1.2774445836787656,0,1,0,0,0,1,0.2937494591104381,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.38159658183809786,0,0,0,0,0,1,0.004596781081533054,1,0,0,0,1,0,1,0,0,0,0
1,0,0,-1.1552834925186746,1,0,0,0,0,1,1.0199547481830342,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,0,0,0,1,1,1,0.8521132511662559,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.4508197855632678,0,0,1,1,1,0,-0.14828854293375057,1,0,0,0,0,1,0,1,0,0,0
0,0,1,0.22920887396235737,1,0,1,0,0,1,0.5679459641378485,0,1,0,1,0,0,0,0,0,1,0
0,1,1,0.7992939660427822,1,0,0,0,0,0,-1.328164413051698,0,0,1,0,0,1,0,0,0,1,0
1,1,0,-0.015113308357824713,1,0,0,0,0,1,0.33695618111475767,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.13727439951791576,0,0,0,1,1,0,0.358559542116917,1,0,0,0,0,1,0,0,0,1,0
1,1,1,0.22920887396235737,1,0,1,0,0,0,1.2093996062019723,0,1,0,1,0,0,0,0,1,0,0
0,0,1,0.6364125111626608,1,1,0,1,0,1,0.464914550127549,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.5126238800701375,0,0,1,1,0,0,1,0,0,0,0
0,0,0,-0.4223169455581282,0,1,0,0,1,1,0.8072447321617703,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.43281069256250915,1,1,1,1,1,0,1.6713791722481544,0,1,0,0,0,1,0,1,0,0,0
1,1,0,-1.1145631287986442,0,0,0,0,0,1,0.15249671409631763,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1145631287986442,0,0,0,0,0,1,0.5264010391336954,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.758573602322752,1,1,1,0,1,0,1.505199472231542,0,1,0,0,1,0,0,1,0,0,0
0,0,0,1.5729808767233588,0,0,0,0,0,1,-1.491020519067978,0,0,1,0,0,1,0,1,0,0,0
0,1,1,0.22920887396235737,0,1,1,0,1,0,0.5164302571326987,1,0,0,0,1,0,0,1,0,0,1
1,1,0,-0.3408762181180675,0,0,0,1,0,1,0.9435120861753926,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.10704778280226633,1,0,0,0,1,1,0.8886727851699104,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0.880734693482843,1,1,1,0,1,0,0.5878875281398422,1,0,0,0,1,0,1,0,0,0,1
0,1,1,1.6137012404433893,0,0,1,1,1,1,-0.1582593249347472,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6634456129852487,1,0,0,1,0,0,0,0,1,0,0
0,1,1,-0.9516816739185228,0,1,0,0,0,0,-0.5371490409726233,1,0,0,0,1,0,0,0,0,1,0
0,0,0,1.4915401492832983,0,1,1,0,1,1,-0.15659752793458118,1,0,0,0,0,1,1,0,0,0,0
0,1,0,0.7992939660427822,1,0,1,0,1,1,1.260915313207122,0,1,0,1,0,0,0,1,0,0,0
1,1,0,-0.8702409464784621,0,0,0,0,1,1,0.6028437011413373,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-1.2367242199587352,0,0,0,0,0,1,0.1857326540996401,0,1,0,1,0,0,0,0,1,0,1
1,1,1,-0.1779947632379461,0,0,0,0,0,1,-0.9592454790148186,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-0.62591876415828,1,0,0,1,0,1,0.5945347161405068,0,1,0,1,0,0,0,1,0,0,0
0,1,1,0.10704778280226633,0,0,0,0,0,1,-1.4926823160681442,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.9924020376385531,0,0,0,0,0,1,-1.5142856770703037,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0.5549717837226001,1,0,1,1,0,1,1.001674981181207,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.0331224013585834,1,0,0,0,0,1,0.3020584441112687,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,1,0,0,1,0,0,0.5264010391336954,0,1,0,1,0,0,0,0,0,1,1
0,1,1,1.4508197855632678,1,0,1,1,1,1,0.36686852711774764,1,0,0,0,1,0,1,0,0,0,1
0,0,0,0.43281069256250915,1,0,1,1,0,1,1.3240635992134344,0,1,0,0,0,1,0,0,1,0,1
0,0,0,1.4508197855632678,1,1,1,1,1,1,0.7773323861587803,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0.14776814652229667,0,0,1,0,0,1,0.9983513871808745,0,1,0,1,0,0,0,1,0,0,0
0,1,0,1.247217966963116,1,0,1,1,0,1,1.284180471209448,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.015113308357824713,0,0,1,0,1,0,-0.33607160395252245,1,0,0,1,0,0,1,0,0,0,0
0,1,0,1.5729808767233588,1,1,1,1,1,0,0.6975661301508063,1,0,0,0,0,1,0,1,0,0,0
0,1,1,1.369379058123207,1,1,1,1,0,1,0.08934842809000525,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1.247217966963116,0,0,0,0,0,0,-1.4710789550659844,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0.35136996512244845,0,0,0,0,0,1,-1.479387940066815,0,0,1,0,1,0,0,1,0,0,0
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.2438955491054544,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.8521132511662559,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5322605130033284,0,0,0,0,0,0,-1.505976692069473,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-0.38159658183809786,0,0,0,0,0,1,-0.6584602219847502,1,0,0,1,0,0,0,0,1,0,0
1,1,0,1.2879383306831464,0,1,1,1,0,0,1.071470455188184,0,1,0,0,1,0,1,0,0,0,0
0,1,1,0.18848851024232702,1,1,0,1,1,1,-0.0651986929254444,1,0,0,0,0,1,0,1,0,0,0
0,0,1,-0.62591876415828,0,0,0,0,0,0,-0.6700928009859131,1,0,0,0,1,0,0,0,0,1,0
1,0,0,-1.0331224013585834,0,0,0,0,0,1,0.8105683261621028,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-1.1552834925186746,1,0,1,1,0,1,0.6659919871476498,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-0.46303730927815856,0,1,0,0,0,1,-0.7598298389948839,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.9109613101984924,0,0,0,0,0,1,0.5147684601325326,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-0.6666391278783103,1,1,0,0,0,1,-0.3543513709543497,1,0,0,1,0,0,0,0,1,0,0
0,1,0,1.2879383306831464,1,0,1,0,1,1,1.3456669602155942,0,1,0,0,0,1,0,0,1,0,0
1,1,0,-0.21871512695797646,0,1,0,0,0,0,-1.1304105700319294,1,0,0,1,0,0,0,1,0,0,1
0,1,1,0.3920903288424788,1,1,0,0,0,0,1.074794049188516,0,1,0,0,1,0,0,0,1,0,0
0,0,1,-1.1145631287986442,0,0,0,0,0,0,-1.481049737066981,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0.35136996512244845,0,0,1,0,1,1,1.1312951471941644,0,1,0,0,0,1,1,0,0,0,0
0,1,0,1.0436161483629645,0,0,0,1,0,0,-0.4806479429669752,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0.5956921474426305,0,0,0,0,0,1,-1.4694171580658184,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.5851984004382496,0,0,0,0,1,1,0.37019212111808014,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.1145631287986442,0,0,0,1,0,0,1.0548524851865226,0,1,0,1,0,0,1,0,0,0,1
0,1,0,-0.38159658183809786,0,1,0,0,0,1,-0.15992112193491323,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.51594747407047,0,0,1,1,0,0,0,0,0,1,0
0,1,0,1.5729808767233588,1,0,0,1,0,1,1.1263097561936661,0,1,0,0,1,0,0,1,0,0,0
0,1,1,1.6137012404433893,1,1,1,1,1,1,1.5899511192400142,0,1,0,0,0,1,0,1,0,0,0
0,1,1,0.025607055362205634,0,0,0,0,0,0,-1.4677553610656522,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.2367242199587352,1,0,0,0,0,1,0.6942425361504742,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.3408762181180675,0,1,0,0,1,0,-0.9642308700153169,1,0,0,0,0,1,0,0,0,1,0
0,1,1,0.9621754209229036,1,0,1,1,1,1,1.1628692901973208,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0.18848851024232702,0,0,1,0,0,1,1.0415581091851935,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0.43281069256250915,1,0,1,1,1,0,0.6759627691486464,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.3098846460498705,1,0,0,1,0,0,0,0,0,1,0
0,1,0,-0.30015585439803716,1,0,0,1,1,1,1.3356961782145975,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1.1657772395230555,1,1,1,1,1,0,0.827186296163764,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-0.62591876415828,1,0,0,1,1,0,0.7308020701541287,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0.35136996512244845,0,0,1,1,1,1,0.7125223031523015,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,1,0,0,0,-0.4690153639658123,1,0,0,1,0,0,0,0,0,1,1
1,1,1,1.6137012404433893,0,1,1,1,1,1,0.001273187081200524,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,1,0,1,0,0,1,0.8670694241677506,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0.6364125111626608,1,0,1,1,0,1,1.440389389225063,0,1,0,0,0,1,1,0,0,0,0
1,1,0,-0.8702409464784621,0,0,0,0,0,0,-1.4893587220678117,0,0,1,1,0,0,0,0,0,1,1
1,1,0,0.9214550572028734,1,0,1,1,0,1,0.6875953481498096,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.3920903288424788,0,1,1,1,1,1,-0.3327480099521901,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0.47353105628253944,1,0,0,1,0,1,0.8521132511662559,0,1,0,1,0,0,0,0,0,1,0
0,0,1,-1.2774445836787656,0,0,0,0,0,0,-0.6900343649879066,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.21871512695797646,1,0,0,0,0,1,1.0249401391835322,0,1,0,1,0,0,1,0,0,0,0
1,1,0,-0.21871512695797646,1,0,1,1,1,1,0.6659919871476498,1,0,0,1,0,0,1,0,0,0,0
1,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6800635829869099,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.5444780367182193,0,0,0,0,0,0,-1.491020519067978,0,0,1,1,0,0,0,0,0,1,0
1,1,0,0.3920903288424788,1,0,0,0,0,1,1.0066603721817051,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1.369379058123207,1,1,1,1,1,1,0.8404806721650927,1,0,0,0,0,1,0,1,0,0,0
1,1,0,0.025607055362205634,1,1,0,1,1,1,1.5002140812310438,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0.06632741908223598,0,0,1,0,0,1,0.30538203811160125,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0.025607055362205634,0,0,0,1,1,1,-0.33773340095268845,1,0,0,1,0,0,0,0,1,0,0
0,1,1,-0.38159658183809786,0,0,0,0,0,0,-1.4860351280674797,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.015113308357824713,0,0,0,0,0,0,-1.4960059100684764,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-0.8702409464784621,0,0,0,0,0,0,-1.4860351280674797,0,0,1,0,1,0,0,1,0,0,0
0,1,1,1.4915401492832983,1,0,0,1,0,1,1.1528985081963241,0,1,0,1,0,0,0,1,0,0,1
0,1,0,1.4508197855632678,0,1,0,0,1,0,-0.29452667894836937,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-0.5037576729981889,0,0,0,0,0,1,-1.4976677070686424,0,0,1,0,0,1,0,0,0,1,0
0,0,0,1.6137012404433893,0,0,0,0,0,1,-1.4943441130683104,0,0,1,0,0,1,0,1,0,0,0
0,1,1,1.125056875803025,1,1,0,1,0,1,1.0182929511828682,0,1,0,0,1,0,1,0,0,0,0
1,1,1,-0.015113308357824713,0,0,1,0,0,1,0.9701008381780505,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.491020519067978,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.5009913010689746,0,0,1,1,0,0,0,0,0,1,1
1,0,0,-1.1960038562387048,1,0,1,0,0,1,0.5513279941361872,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.5549717837226001,1,0,0,0,0,1,-1.3397969920528607,0,0,1,0,1,0,1,0,0,0,0
0,1,0,-0.13727439951791576,1,0,0,0,0,1,0.3386179781149237,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.758573602322752,1,0,1,1,1,1,0.750743634156122,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0.6364125111626608,0,0,0,0,0,1,0.19570343610063723,0,1,0,1,0,0,1,0,0,0,0
0,1,1,-0.6666391278783103,0,0,1,0,0,0,0.28211688010927544,0,1,0,1,0,0,1,0,0,0,0
0,1,0,1.5322605130033284,1,0,1,1,1,1,1.1279715531938321,0,1,0,0,0,1,1,0,0,0,0
0,1,1,0.3106496014024181,1,0,0,0,0,1,-1.328164413051698,0,0,1,0,0,1,0,0,0,1,0
0,1,1,-0.4223169455581282,0,0,1,0,0,0,0.6161380771426661,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,0,0,0,1,0,1,0.3502505571160864,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-1.1145631287986442,1,0,0,0,0,1,-1.3447823830533592,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.0331224013585834,0,0,0,0,0,1,0.16911468409797886,0,1,0,1,0,0,1,0,0,0,0
0,0,1,-0.13727439951791576,1,0,1,1,1,0,1.1894580421999785,0,1,0,0,1,0,0,1,0,0,0
0,1,1,0.47353105628253944,1,0,0,0,0,0,-1.2982520670487077,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.9109613101984924,0,1,1,1,0,0,-0.7997129669988706,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0.9214550572028734,1,0,0,0,0,0,-0.4357794239624898,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0.7992939660427822,1,0,1,1,0,1,1.3406815692150957,0,1,0,0,1,0,1,0,0,0,0
0,1,1,-0.9109613101984924,1,0,0,0,0,0,0.7042133181514708,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.5851984004382496,1,0,0,0,0,1,0.36022133911708304,0,1,0,1,0,0,1,0,0,0,0
0,1,0,1.4508197855632678,1,1,0,0,1,0,-0.21642221994056152,1,0,0,0,1,0,1,0,0,0,0
0,1,1,1.1657772395230555,0,0,0,0,0,1,-1.5076384890696393,0,0,1,1,0,0,0,0,0,1,1
0,1,1,1.6137012404433893,0,1,1,1,1,1,0.014567563082529699,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-1.2367242199587352,0,1,0,1,0,0,-0.37595473195650925,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.8295205827584317,0,0,0,0,0,1,-0.6435040489832552,1,0,0,1,0,0,1,0,0,0,1
0,1,0,0.35136996512244845,0,0,0,0,0,1,-1.4960059100684764,0,0,1,0,0,1,0,0,1,0,0
0,0,0,-0.2594354906780068,0,0,0,1,1,1,-0.6750781919864114,1,0,0,1,0,0,0,1,0,0,0
0,1,0,0.14776814652229667,0,0,0,0,0,0,-1.4594463760648215,0,0,1,0,1,0,1,0,0,0,0
0,1,1,1.6137012404433893,1,1,1,1,1,1,1.638143232244832,0,1,0,0,0,1,0,1,0,0,0
0,1,0,0.10704778280226633,1,0,0,0,1,1,0.8338334841644282,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,1,1,0,-0.3227772279511935,1,0,0,1,0,0,0,0,0,1,0
0,1,1,-0.6666391278783103,1,1,0,1,1,1,1.6015836982411773,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0.6771328748826912,1,1,0,0,0,0,1.222693982203301,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0.880734693482843,1,1,1,1,1,1,1.6580847962468257,0,1,0,0,1,0,0,0,0,1,0
0,0,1,-0.5851984004382496,1,1,0,0,0,0,0.001273187081200524,1,0,0,1,0,0,0,0,1,0,0
0,1,0,0.14776814652229667,0,0,0,0,0,0,0.5197538511330312,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1.125056875803025,1,0,1,1,0,1,1.3672703212177542,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.15914390209698223,0,1,0,1,0,0,0,0,0,1,1
0,1,1,0.7992939660427822,1,0,0,0,0,1,-1.3198554280508674,0,0,1,0,0,1,1,0,0,0,0
0,1,1,-0.9924020376385531,0,0,0,1,0,1,0.9966895901807084,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.6137012404433893,0,1,1,0,1,0,1.3539759452164248,0,1,0,0,0,1,1,0,0,0,0
0,0,0,1.2879383306831464,1,0,0,0,0,0,-1.33148800705203,0,0,1,0,1,0,0,0,0,1,0
1,0,0,-0.4223169455581282,0,1,0,1,1,1,0.1657910900976468,1,0,0,1,0,0,0,0,0,1,0
0,1,0,1.125056875803025,0,0,1,1,1,1,-0.15161213693408263,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-0.1779947632379461,0,0,0,0,0,1,0.5413572121351905,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.1657772395230555,1,0,0,0,0,0,-1.341458789053027,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.3408762181180675,1,0,1,1,0,1,1.3091074262119398,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.1779947632379461,0,0,1,1,1,0,0.9352031011745621,0,1,0,0,1,0,1,0,0,0,0
0,1,1,-0.0965540357978854,0,0,1,1,1,0,0.53304822713436,1,0,0,0,0,1,1,0,0,0,0
0,1,0,-1.2367242199587352,0,0,0,0,0,0,-1.4876969250676457,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3436033691154218,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-1.0738427650786138,0,0,0,0,0,0,-1.4993295040688086,0,0,1,1,0,0,0,0,0,1,0
0,1,0,-0.3408762181180675,0,0,1,0,0,1,0.15582030809665018,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-1.1552834925186746,1,0,0,1,0,0,1.2093996062019723,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0331224013585834,1,0,1,0,0,1,1.1645310871974868,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.6137012404433893,1,1,1,1,1,1,1.7046151122514768,0,1,0,0,0,1,1,0,0,0,0
