SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-1.0389868918174507,0,0,0,1,0,0,0.42366108914946854,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0.14776814652229667,1,0,1,0,0,1,1.1429277261953277,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.5142514200025698,1,1,0,1,1,1,1.4520219682262263,0,1,0,1,0,0,0,1,0,0,0
0,1,1,-1.1960038562387048,1,0,1,1,0,1,0.14584952609565352,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.6610065961471517,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0.06632741908223598,1,0,0,0,1,0,0.007920375081865109,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2470506051720631,0,0,0,0,0,1,-0.6534270688566178,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.8702409464784621,0,0,0,0,0,0,-1.4876969250676455,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0.5142514200025698,0,0,0,0,0,0,-1.5259182560714666,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8354952811645946,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.369379058123207,1,1,1,1,1,0,1.696306127250646,0,1,0,0,1,0,1,0,0,0,0
0,1,0,-1.0928206266642702,0,0,0,0,1,1,-0.5180947879256946,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,0,0,0,0,0,0,-0.6717545979860794,1,0,0,1,0,0,0,0,0,1,0
0,1,1,1.2879383306831464,0,1,1,0,0,0,0.5413572121351905,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-1.0331224013585834,0,1,0,0,0,0,0.3884718881199074,0,1,0,1,0,0,1,0,0,0,1
0,1,1,1.4508197855632678,0,1,1,1,0,1,1.2791950802089491,0,1,0,0,0,1,0,1,0,0,0
0,0,1,-0.917874056366303,0,0,0,0,0,0,-1.4859932527291229,0,0,1,1,0,0,0,1,0,0,1
0,0,0,-0.5444780367182193,0,0,0,0,0,1,-0.2845558969473725,1,0,0,1,0,0,0,0,1,0,0
0,1,0,-0.4223169455581282,0,0,0,0,0,1,0.5064594751317021,0,1,0,1,0,0,0,1,0,0,0
0,1,0,-0.8370729773368989,1,0,0,0,0,1,0.679440469663607,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3978190170632776,1,0,0,0,0,1,0.6622136268659883,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5729808767233588,1,0,0,0,0,1,-1.289943082047877,0,0,1,0,0,1,0,1,0,0,0
1,0,0,-0.6947142449914121,0,0,1,0,0,1,0.33992951331488974,0,1,0,1,0,0,0,1,0,0,1
0,1,1,-0.0965540357978854,0,0,0,0,0,0,-1.5026530980691408,0,0,1,0,1,0,1,0,0,0,0
1,0,0,-1.2367242199587352,0,0,0,0,0,0,-0.6584602219847502,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.0331224013585834,1,1,0,0,0,1,0.4948268961305394,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.930573792093106,1,1,0,0,0,1,0.7529022733361295,0,1,0,1,0,0,0,0,0,1,1
0,1,1,0.1976446839954447,0,1,1,0,1,0,0.512186992903444,1,0,0,0,1,0,0,1,0,0,1
0,1,1,-0.6259187641582801,0,0,0,1,1,0,1.1246479591934997,0,1,0,0,1,0,1,0,0,0,1
0,0,0,-1.0047003396125704,0,0,1,0,0,1,0.5513997189394779,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.7073594915983407,0,0,0,0,0,1,0.8886727851699104,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.4915401492832985,1,0,1,0,1,1,0.9202469281730667,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0.7992939660427822,0,1,0,1,1,0,-0.22639300194155815,1,0,0,0,1,0,0,1,0,0,0
1,0,0,1.369379058123207,1,1,0,0,0,1,1.2509445312061254,0,1,0,0,0,1,1,0,0,0,0
0,1,1,-0.8295205827584317,0,1,0,0,0,1,-0.5172074769706297,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.21871512695797649,1,0,0,1,0,1,1.1877962451998123,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-1.2367242199587352,1,0,0,0,0,1,0.6942425361504742,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.4735310562825394,0,1,1,0,1,1,-0.16324471593524553,1,0,0,0,1,0,1,0,0,0,0
0,1,1,1.4100994218432374,1,0,0,1,1,1,1.3589613362169235,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0.37876879859028223,0,0,0,1,1,1,0.6220950811564292,0,1,0,0,0,1,0,0,1,0,1
0,1,1,1.5322605130033284,0,0,1,1,1,1,0.5197538511330312,1,0,0,0,0,1,1,0,0,0,0
0,1,1,1.6137012404433893,1,1,1,1,1,1,1.638143232244832,0,1,0,0,0,1,0,1,0,0,0
0,1,1,1.6137012404433893,0,0,1,0,1,0,-0.3693075439558449,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.9109613101984924,0,0,0,0,0,1,-0.6617838159850825,1,0,0,1,0,0,0,1,0,0,1
0,0,0,0.21759989252634557,1,0,1,1,0,1,1.3106147553373513,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9924020376385532,1,0,0,0,0,1,0.7241548821534641,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.0965540357978854,0,0,0,0,1,0,0.677624566148813,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.4100994218432374,0,1,1,1,1,1,1.5384354122348645,0,1,0,0,0,1,0,0,1,0,0
0,1,1,-0.1908017743156907,1,0,0,0,0,1,-1.3802861983915133,0,0,1,0,0,1,0,0,0,1,1
0,1,0,-1.1957065160011526,1,0,0,0,0,1,0.3682390973784727,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1.3286586944031769,0,0,1,1,0,1,-0.3742929349563432,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.0738427650786138,0,0,0,0,0,0,-1.4677553610656522,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0.3106496014024181,0,1,0,0,1,1,-0.3393951979528547,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1811851735980762,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.1419876343492648,0,0,0,0,0,1,0.17420203341767065,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.5142514200025698,1,1,1,0,1,0,0.3020584441112687,1,0,0,0,0,1,0,1,0,0,0
1,1,0,0.3106496014024181,1,1,0,0,0,0,1.2326647642042976,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,0,-1.5059766920694733,0,0,1,1,0,0,0,0,1,0,0
0,1,0,0.4328106925625092,1,1,1,0,1,0,0.04946530008601819,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.2415559242811707,0,0,1,0,0,0,0.48330544112686386,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.5851984004382496,0,0,0,1,0,1,-0.5055748979694671,1,0,0,1,0,0,0,0,0,1,1
0,1,0,1.0843365120829946,1,1,1,1,1,1,1.4038298552214086,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.4893587220678115,0,0,1,1,0,0,0,0,0,1,0
1,1,0,-1.2774445836787656,0,0,1,0,0,0,-0.767905220651375,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.2594354906780068,0,0,0,1,1,1,-0.6750781919864114,1,0,0,1,0,0,0,1,0,0,0
0,1,1,0.7585736023227521,1,1,1,0,1,0,1.5051994722315418,0,1,0,0,1,0,0,1,0,0,0
1,0,0,-1.1739388616753639,0,0,0,0,0,1,0.5014635762432593,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.369379058123207,0,0,0,0,1,0,-0.4723389579661446,1,0,0,0,0,1,1,0,0,0,0
0,0,1,1.6137012404433893,0,0,0,0,0,1,-1.4960059100684764,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.1552834925186746,0,0,0,0,0,0,-1.5076384890696393,0,0,1,1,0,0,0,0,0,1,0
1,0,0,-1.2774445836787656,0,1,0,1,0,1,-0.29785027294870164,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0.5549717837226001,1,0,1,0,1,1,1.2758714862086171,0,1,0,0,1,0,0,0,1,0,0
1,1,1,0.8562522733706185,1,1,0,1,0,1,1.2025183415361471,0,1,0,0,1,0,1,0,0,0,1
0,0,0,-0.9924020376385532,0,1,0,0,0,1,-0.4956041159684702,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,1,1,1,1,1,1.6398050292449982,0,1,0,0,0,1,0,1,0,0,0
0,1,1,1.3903673821487832,1,1,0,1,0,1,0.3255042964932315,1,0,0,0,0,1,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.8521132511662559,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.9621754209229036,1,1,1,1,0,0,1.4968904872307114,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-1.2096132748007298,0,0,1,0,0,1,-0.49727471910537663,1,0,0,1,0,0,0,0,0,1,1
0,0,1,-0.7888002190384014,0,0,1,0,0,0,-1.150352134033923,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0.06632741908223598,0,0,0,1,1,0,-0.018668376920792762,1,0,0,0,1,0,1,0,0,0,0
0,1,0,-1.1960038562387048,0,0,0,0,0,0,-1.4876969250676455,0,0,1,1,0,0,1,0,0,0,0
1,0,0,-1.1552834925186746,1,0,0,0,0,1,1.0199547481830342,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.10704778280226633,0,1,0,0,1,1,0.8122301231622688,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-0.9516816739185228,1,0,0,0,0,1,0.6892571451499756,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1552834925186746,0,0,0,0,0,0,-0.3477041829536853,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.2699292376823877,1,0,0,0,1,1,-0.3626603559551803,1,0,0,0,0,1,0,1,0,0,0
1,0,0,-1.2367242199587352,0,0,0,0,0,1,0.1857326540996401,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.21913252128302757,0,0,0,1,1,1,-0.06906897639174277,1,0,0,0,1,0,0,0,0,1,1
0,1,1,-0.8295205827584317,0,0,0,0,0,0,-1.4710789550659844,0,0,1,1,0,0,0,0,0,1,0
0,1,1,1.1657772395230557,1,1,1,0,0,0,-0.16490651293541178,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2367242199587352,1,0,1,0,0,0,0.4915033021302069,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1706019041027633,1,1,0,0,0,1,0.5167419547655601,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.3286586944031769,0,1,1,1,1,1,0.6676537841478158,1,0,0,0,0,1,1,0,0,0,0
0,1,1,-1.1960038562387048,0,0,0,0,0,1,0.5164302571326987,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.22920887396235734,0,0,0,0,0,0,-1.5109620830699717,0,0,1,0,1,0,0,0,0,1,0
0,1,1,-0.8713003878449732,0,0,0,0,0,1,-0.7623211607685905,1,0,0,1,0,0,1,0,0,0,1
1,1,0,1.2472179669631158,1,0,1,1,0,1,1.28750406520978,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.8295205827584317,1,1,0,0,0,1,0.46402360261833436,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.9214550572028734,0,0,0,1,1,0,0.7989357471609396,0,1,0,0,0,1,0,1,0,0,0
0,1,1,0.6364125111626608,1,0,0,0,0,0,-1.3697093380558512,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0.22920887396235734,0,1,1,1,1,0,0.3087056321119333,1,0,0,0,1,0,0,0,1,0,0
0,1,1,-0.8295205827584317,0,0,1,0,1,0,-0.9725398550161476,1,0,0,1,0,0,0,0,0,1,0
1,0,0,-1.1537636333354626,0,1,0,0,0,1,0.4338223143450225,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1.4915401492832985,1,1,1,1,1,1,0.4599291591270504,1,0,0,0,1,0,0,1,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4992171256456879,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-0.7888002190384014,1,0,1,1,1,0,0.8188773111629334,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.1552834925186746,1,0,0,0,0,1,-0.4607063789649817,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.1145631287986442,1,0,1,1,0,0,1.3473287572157604,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.4915401492832985,1,1,1,1,1,1,1.3406815692150955,0,1,0,0,1,0,0,1,0,0,0
0,1,0,1.5729808767233588,1,1,1,1,1,0,0.8155537171626008,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0.9711016075678179,1,0,1,0,1,1,0.9986185381572399,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.8132893437173003,0,0,0,0,0,1,0.48392411439906596,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0.2699292376823877,0,0,0,0,0,0,-1.5093002860698053,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-0.3001558543980372,0,1,1,1,1,0,0.3170146171127639,1,0,0,0,1,0,0,0,0,1,1
1,0,0,-1.091694137632298,0,0,0,1,0,0,0.3866329902606873,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.14776814652229667,0,0,1,0,1,1,-0.9941432160183072,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0.06632741908223598,0,0,0,0,0,1,0.17410007509847744,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-0.40325116092210944,1,0,1,1,0,1,1.3828278238382568,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,1,0,0,1,1,-0.3427187919531868,1,0,0,1,0,0,0,0,0,1,0
0,1,1,-1.0331224013585834,0,1,0,1,1,1,0.21896859410296254,1,0,0,1,0,0,0,1,0,0,0
1,0,0,-0.6666391278783103,1,0,0,0,0,1,1.04321990618536,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.8444819351546459,1,0,0,1,0,0,1,0,0,0,1
1,0,0,-1.0493684460751458,1,0,0,0,0,0,0.3016520530530503,0,1,0,1,0,0,0,0,0,1,1
0,1,0,0.4735310562825394,0,0,0,0,0,1,0.8604222361670865,0,1,0,0,1,0,1,0,0,0,0
0,1,1,-1.0331224013585834,0,1,1,1,0,0,0.15582030809665018,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1.4100994218432374,0,1,1,0,1,0,-0.15659752793458118,1,0,0,0,1,0,0,0,0,1,0
0,1,0,1.5729808767233588,1,0,0,0,0,0,-1.329826210051864,0,0,1,0,0,1,1,0,0,0,0
1,0,0,-1.0018969487277751,1,0,0,1,0,1,0.5634070114980119,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.7888002190384014,1,0,0,0,0,1,0.6593447991469852,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.8545917027159606,1,0,1,1,0,1,1.272615589287229,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.6364125111626608,1,1,1,0,0,1,1.2791950802089491,0,1,0,0,1,0,0,1,0,0,1
0,1,0,1.5322605130033284,1,0,1,1,1,1,1.5201556452330371,0,1,0,0,0,1,0,0,1,0,0
0,1,1,-1.0331224013585834,0,1,0,0,1,0,-1.0007904040189717,1,0,0,1,0,0,0,0,0,1,0
0,1,0,1.5729808767233588,1,0,0,0,0,1,-1.3464441800535252,0,0,1,0,0,1,0,1,0,0,0
0,1,0,-0.6289242618420875,1,0,1,1,0,0,1.1430929723961556,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0738427650786138,0,0,0,0,0,1,0.8222009051632655,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5729808767233588,1,1,1,1,1,1,1.7112623002521414,0,1,0,0,0,1,0,0,1,0,0
0,1,0,-1.0216549799755952,0,0,0,0,0,1,-0.825859830906691,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0.6364125111626608,0,0,1,1,1,1,1.0216165451832002,0,1,0,0,0,1,0,0,0,1,1
0,1,1,-0.13727439951791576,0,1,0,0,0,1,-0.15161213693408265,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0.3920903288424788,1,1,1,0,1,1,0.05445069108651675,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.19404163910047076,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.4630373092781586,0,1,0,1,0,1,-0.2928648819482031,1,0,0,0,1,0,0,0,1,0,1
0,1,1,0.14776814652229667,0,1,1,0,0,0,-0.3693075439558449,1,0,0,0,1,0,0,0,0,1,0
0,1,0,1.0843365120829946,0,0,1,0,1,1,1.1728400721983174,0,1,0,0,0,1,0,0,0,1,0
0,1,0,1.2879383306831464,1,1,1,1,0,0,0.8205391081630994,0,1,0,0,1,0,1,0,0,0,0
0,1,1,1.3286586944031769,1,0,1,1,0,1,1.3539759452164248,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1687640622000786,0,0,0,0,0,0,-1.4594236322844594,0,0,1,1,0,0,1,0,0,0,1
0,1,0,0.10704778280226633,0,0,1,0,1,0,-0.2629525359452129,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.1552834925186746,0,1,1,0,1,0,-0.7432118689932226,1,0,0,1,0,0,0,0,0,1,0
1,0,0,-0.7077433428885451,0,0,1,0,0,1,0.32034544109524377,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.7992939660427822,1,0,1,0,1,1,1.0266019361836989,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0.10704778280226633,1,0,0,1,0,1,1.1396041321949948,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.5322605130033284,1,1,1,1,1,1,1.5683477582378549,0,1,0,0,0,1,0,1,0,0,0
1,0,0,-1.0762364331496788,0,0,0,1,0,1,0.41518037724082635,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-1.1552834925186746,0,0,0,0,0,1,0.19570343610063726,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.3408762181180675,1,0,0,0,0,1,0.9750862291785486,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-1.2622653460634012,0,0,0,0,0,1,0.1936187706966922,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.88663323046844,1,0,0,0,1,1,0.7476637667612175,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-1.1960038562387048,1,0,1,0,0,1,0.4992924003673726,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.8295205827584317,1,0,0,0,0,1,0.3934572791204055,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.4100994218432374,1,0,1,1,1,1,1.5434208032353631,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-0.6784017859867437,1,0,0,1,0,0,0,0,1,0,1
1,1,0,1.3286586944031769,1,1,1,0,0,1,0.9285559131738974,0,1,0,0,0,1,0,1,0,0,0
0,0,1,-1.1129473600080027,0,1,0,0,1,1,-0.12000311094292482,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-0.7888002190384014,0,0,1,1,0,1,-0.3310862129520241,1,0,0,1,0,0,0,0,1,0,0
0,1,1,0.08508412026128281,1,0,0,1,0,1,0.740459508789526,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4508197855632678,1,0,1,1,0,1,0.6526976111463211,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-0.4630373092781586,0,1,0,0,1,0,-0.9858342310174764,1,0,0,0,0,1,0,0,0,1,0
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3303089931140931,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4915401492832985,1,1,0,1,1,0,0.7357874611546272,1,0,0,0,0,1,1,0,0,0,0
0,0,0,1.4508197855632678,0,1,0,1,1,0,-0.8595376590048512,1,0,0,0,0,1,0,0,0,1,0
1,1,0,1.5322605130033284,1,0,0,0,0,1,0.3618831361172496,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.0738427650786138,0,0,0,0,0,0,0.19237984210030468,0,1,0,1,0,0,0,1,0,0,0
0,1,1,-0.2254824545209947,0,0,0,0,0,1,0.7303094299371221,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2205746013412369,0,0,1,0,0,1,-0.5418934227775799,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1.4833141898488598,1,1,0,0,1,1,1.3378575602646154,0,1,0,0,0,1,0,1,0,0,1
0,0,0,1.6137012404433893,1,0,1,1,0,1,1.2010906212011416,0,1,0,0,0,1,1,0,0,0,0
0,1,0,-0.6666391278783103,1,0,1,0,0,1,1.1711782751981514,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.7178532386027215,1,0,0,0,0,1,0.6526976111463211,0,1,0,1,0,0,1,0,0,0,1
0,1,1,1.4100994218432374,0,1,1,0,0,1,-0.3510277769540174,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.38159658183809786,0,0,1,0,1,1,0.4765471291287117,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-1.1552834925186746,0,0,0,0,0,0,-1.4976677070686424,0,0,1,0,1,0,0,0,0,1,0
0,0,1,-1.2774445836787656,0,1,1,0,1,1,-0.1582593249347472,1,0,0,1,0,0,0,0,1,0,1
1,1,1,1.5881239382624466,1,1,1,1,1,0,0.636852771989012,1,0,0,0,0,1,0,1,0,0,1
0,0,0,-0.8702409464784621,0,1,0,0,0,0,-0.5388108379727895,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.15626971505986872,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.8295205827584317,0,0,0,1,1,1,-0.7016669439890695,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.5851984004382496,1,0,0,1,1,1,0.572931355138347,1,0,0,0,1,0,0,1,0,0,1
0,0,0,0.9621754209229036,0,1,0,1,1,1,-0.1499503399339166,1,0,0,0,1,0,0,1,0,0,0
0,1,1,0.18848851024232705,1,0,0,0,0,0,-1.2733251120462157,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0.3604656517021788,1,0,0,1,1,1,1.2584136504085723,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-0.6685127194927455,0,0,0,1,0,1,-0.6098644651554209,1,0,0,1,0,0,0,0,1,0,1
1,1,1,0.10704778280226633,0,0,1,0,1,1,0.3751775121185783,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-1.076186248974068,1,0,1,0,0,1,1.0968526396953158,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,1,1,1,1,1,0.5829021371393436,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.1552834925186746,0,0,0,0,0,1,0.20401242110146786,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0.5956921474426305,1,1,0,1,0,0,1.001674981181207,0,1,0,0,1,0,0,1,0,0,0
0,1,1,-0.5037576729981889,0,0,0,0,0,0,-1.4860351280674795,0,0,1,0,0,1,0,0,0,1,0
0,1,0,-0.5779035908851147,1,0,0,0,0,1,0.47206939348922505,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.5851984004382496,0,0,0,0,0,0,-1.4843733310673135,0,0,1,0,1,0,0,0,0,1,0
0,1,1,-0.6909416671471239,0,0,0,0,0,0,0.5318905921916076,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,1,1,1,1,1,1.3340343812144315,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-0.8202223169898779,1,1,0,0,1,1,1.1579127477472697,0,1,0,1,0,0,1,0,0,0,1
0,1,1,1.2390112615051752,1,1,1,1,0,1,1.1867787186841043,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.7265938989915613,1,0,0,1,0,0,0,0,1,0,1
1,1,0,0.7585736023227521,1,1,0,1,0,1,0.965115447177552,0,1,0,1,0,0,1,0,0,0,1
1,1,0,1.369379058123207,1,0,0,1,1,1,1.3689321182179202,0,1,0,0,1,0,0,1,0,0,1
0,1,1,1.6137012404433893,0,0,1,1,0,1,0.3535741511164189,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0.5682444849563671,0,0,1,1,0,1,1.264012545544411,0,1,0,0,1,0,1,0,0,0,1
0,0,0,-0.6666391278783103,0,0,1,1,0,1,0.9451738831755588,0,1,0,1,0,0,0,1,0,0,1
0,1,1,-1.1780046700796003,0,0,0,0,0,1,-0.5715016934223458,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0.2699292376823877,0,0,0,0,0,1,-1.4727407520661506,0,0,1,0,0,1,1,0,0,0,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.4798707231290442,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.184892364797701,0,0,0,0,0,1,0.8839141240099285,0,1,0,1,0,0,0,0,1,0,1
1,1,1,-1.2550408610503572,0,0,0,0,1,1,-0.4411829917895985,1,0,0,1,0,0,0,1,0,0,1
0,1,1,1.2517678773960303,1,1,1,1,0,1,1.198649287745847,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.015113308357824713,1,0,0,1,0,0,0.4831943171293762,0,1,0,1,0,0,0,0,0,1,0
0,1,1,1.369379058123207,0,0,0,0,0,0,-1.4876969250676455,0,0,1,0,0,1,0,1,0,0,0
0,1,1,-0.2578756165748667,0,0,0,0,0,1,0.8486623403215526,0,1,0,0,1,0,0,0,1,0,1
0,1,1,0.5142514200025698,1,0,0,0,0,1,-1.3331498040521963,0,0,1,0,0,1,0,1,0,0,0
0,1,1,0.5142514200025698,0,1,1,1,1,1,0.6510358141461546,1,0,0,0,0,1,0,0,0,1,0
1,0,0,-1.1145631287986442,0,0,1,0,0,1,0.6909189421501416,0,1,0,1,0,0,0,0,1,0,0
1,1,0,1.3286586944031769,1,0,1,1,0,1,1.3157546142126038,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.7888002190384014,0,0,0,0,0,1,-1.4744025490663168,0,0,1,1,0,0,0,0,1,0,0
0,1,0,0.7992939660427822,0,1,0,1,0,1,-0.015344782920460709,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0.7992939660427822,0,1,1,0,0,1,-0.0502425199239492,1,0,0,0,0,1,0,1,0,0,0
0,1,1,-1.2367242199587352,0,1,0,0,0,0,1.074794049188516,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.5851984004382496,1,0,0,0,0,1,0.36022133911708304,0,1,0,1,0,0,1,0,0,0,0
0,1,1,-0.5037576729981889,0,0,0,0,0,1,0.8454660631655913,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.18848851024232705,1,0,1,1,0,1,1.0099839661820376,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0.06632741908223598,0,0,0,0,0,0,0.14584952609565352,0,1,0,1,0,0,0,1,0,0,0
0,0,1,-0.8180748338703983,1,0,0,0,0,1,0.304807159456411,0,1,0,1,0,0,0,1,0,0,1
